vendorid,lpep_pickup_datetime,lpep_dropoff_datetime,ratecodeid,pulocationid,dolocationid,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2021-01-02T11:32:04.000,2021-01-02T11:46:06.000,1,42,69,1,2.73,12.0,0.0,0.5,2.56,0.0,0.3,15.36,1,1,0.0
2,2021-01-02T11:27:18.000,2021-01-02T11:36:31.000,1,129,70,1,3.05,11.5,0.0,0.5,2.46,0.0,0.3,14.76,1,1,0.0
2,2021-01-02T11:46:09.000,2021-01-02T11:48:29.000,1,166,151,1,0.25,3.5,0.0,0.5,0.0,0.0,0.3,4.3,2,1,0.0
2,2021-01-02T11:52:11.000,2021-01-02T11:55:08.000,1,33,33,6,0.0,3.5,0.0,0.5,0.0,0.0,0.3,4.3,2,1,0.0
2,2021-01-02T11:13:34.000,2021-01-02T11:21:43.000,1,7,129,1,1.6,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2,1,0.0
2,2021-01-02T11:59:05.000,2021-01-02T12:13:01.000,1,82,173,1,1.73,10.0,0.0,0.5,0.0,0.0,0.3,10.8,2,1,0.0
2,2021-01-02T12:10:27.000,2021-01-02T13:35:26.000,1,166,51,2,22.13,79.0,0.0,0.5,2.75,0.0,0.3,82.55,1,1,0.0
2,2021-01-02T11:27:22.000,2021-01-02T11:40:29.000,1,74,116,1,2.51,11.0,0.0,0.5,0.0,0.0,0.3,11.8,2,1,0.0
2,2021-01-02T11:43:21.000,2021-01-02T11:52:48.000,1,116,166,1,1.69,9.0,0.0,0.5,1.96,0.0,0.3,11.76,1,1,0.0
2,2021-01-02T11:18:47.000,2021-01-02T11:31:21.000,1,42,213,1,5.46,17.5,0.0,0.5,0.0,0.0,0.3,18.3,2,1,0.0
2,2021-01-02T11:03:22.000,2021-01-02T11:09:15.000,1,43,236,1,1.0,6.0,0.0,0.5,0.0,0.0,0.3,9.55,2,1,2.75
1,2021-01-02T11:11:40.000,2021-01-02T11:26:33.000,1,65,188,1,3.2,13.5,0.5,0.5,2.95,0.0,0.3,17.75,1,1,0.0
2,2021-01-02T11:42:03.000,2021-01-02T11:52:22.000,1,95,98,1,5.79,17.5,0.0,0.5,0.0,0.0,0.3,18.3,2,1,0.0
2,2021-01-02T11:49:29.000,2021-01-02T12:19:09.000,1,74,50,1,6.83,26.0,0.0,0.5,5.91,0.0,0.3,35.46,1,1,2.75
1,2021-01-02T12:33:48.000,2021-01-02T12:48:27.000,1,75,238,1,2.6,12.5,2.75,0.5,0.0,0.0,0.3,16.05,2,1,2.75
2,2021-01-02T12:34:48.000,2021-01-02T12:42:31.000,1,129,138,1,3.84,12.5,0.0,0.5,1.0,0.0,0.3,14.3,1,1,0.0
2,2021-01-02T12:44:19.000,2021-01-02T12:51:49.000,1,41,238,1,1.94,8.0,0.0,0.5,0.0,0.0,0.3,11.55,2,1,2.75
2,2021-01-02T12:24:11.000,2021-01-02T12:33:00.000,1,65,181,1,1.46,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2,1,0.0
2,2021-01-02T12:24:43.000,2021-01-02T12:31:59.000,1,116,42,1,1.17,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2,1,0.0
2,2021-01-02T12:16:39.000,2021-01-02T12:28:35.000,1,41,42,1,2.21,10.5,0.0,0.5,0.0,0.0,0.3,11.3,2,1,0.0
2,2021-01-02T12:13:16.000,2021-01-02T12:15:01.000,1,193,193,1,0.0,3.0,0.0,0.5,0.8,0.0,0.3,4.6,1,1,0.0
2,2021-01-02T12:48:49.000,2021-01-02T12:58:44.000,1,42,166,1,1.71,9.0,0.0,0.5,1.96,0.0,0.3,11.76,1,1,0.0
2,2021-01-02T12:36:19.000,2021-01-02T12:43:41.000,1,42,74,1,1.16,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2,1,0.0
1,2021-01-02T12:01:32.000,2021-01-02T12:07:23.000,1,74,75,2,1.3,6.5,0.0,0.5,0.37,0.0,0.3,7.67,1,1,0.0
2,2021-01-02T12:24:46.000,2021-01-02T12:51:43.000,1,181,144,1,4.64,20.5,0.0,0.5,0.0,0.0,0.3,24.05,2,1,2.75
1,2021-01-02T12:52:32.000,2021-01-02T12:57:13.000,1,255,256,2,0.8,5.0,0.0,0.5,1.15,0.0,0.3,6.95,1,1,0.0
2,2021-01-02T12:39:28.000,2021-01-02T13:42:11.000,1,177,25,1,5.14,38.5,0.0,0.5,2.75,0.0,0.3,42.05,1,1,0.0
1,2021-01-02T12:26:26.000,2021-01-02T12:41:37.000,1,33,65,1,2.0,11.5,0.0,0.5,2.46,0.0,0.3,14.76,1,1,0.0
1,2021-01-02T12:24:45.000,2021-01-02T12:29:18.000,1,75,236,1,0.6,4.5,2.75,0.5,1.0,0.0,0.3,9.05,1,1,2.75
2,2021-01-02T12:35:44.000,2021-01-02T13:00:22.000,1,197,247,1,14.31,40.5,0.0,0.5,2.75,6.12,0.3,50.17,1,1,0.0
2,2021-01-02T12:58:36.000,2021-01-02T13:02:42.000,1,41,152,1,0.87,5.0,0.0,0.5,0.0,0.0,0.3,5.8,2,1,0.0
